STATE,STATENAME,ST_CASE,VEH_NO,PVE_FORMS,PNUMOCCS,PNUMOCCSNAME,PDAY,PDAYNAME,PMONTH,PMONTHNAME,PHOUR,PHOURNAME,PMINUTE,PMINUTENAME,PHARM_EV,PHARM_EVNAME,PMAN_COLL,PMAN_COLLNAME,PTYPE,PTYPENAME,PHIT_RUN,PHIT_RUNNAME,PREG_STAT,PREG_STATNAME,POWNER,POWNERNAME,PMAKE,PMAKENAME,PMODEL,PMAK_MOD,PMAK_MODNAME,PBODYTYP,PBODYTYPNAME,PMODYEAR,PMODYEARNAME,PVIN,PVINNAME,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PTRAILER,PTRAILERNAME,PMCARR_I1,PMCARR_I1NAME,PMCARR_I2,PMCARR_I2NAME,PMCARR_ID,PMCARR_IDNAME,PGVWR,PGVWRNAME,PV_CONFIG,PV_CONFIGNAME,PCARGTYP,PCARGTYPNAME,PHAZ_INV,PHAZ_INVNAME,PHAZPLAC,PHAZPLACNAME,PHAZ_ID,PHAZ_IDNAME,PHAZ_CNO,PHAZ_CNONAME,PHAZ_REL,PHAZ_RELNAME,PBUS_USE,PBUS_USENAME,PSP_USE,PSP_USENAME,PEM_USE,PEM_USENAME,PUNDERIDE,PUNDERIDENAME,PIMPACT1,PIMPACT1NAME,PVEH_SEV,PVEH_SEVNAME,PTOWED,PTOWEDNAME,PM_HARM,PM_HARMNAME,PVEH_SC1,PVEH_SC1NAME,PVEH_SC2,PVEH_SC2NAME,PFIRE,PFIRENAME,PDEATHS,PTRLR1VIN,PTRLR1VINNAME,PTRLR2VIN,PTRLR2VINNAME,PTRLR3VIN,PTRLR3VINNAME
25,Massachusetts,250034,2,1,0,None,12,12,1,January,0,0:00am-0:59am,36,36,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,25,Massachusetts,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,24,Saturn,1,24001,Saturn SL,4,"4-door sedan, hardtop",1998,1998,1G8ZK5275WZ2,1G8ZK5275WZ2,1,G,8,Z,K,5,2,7,5,W,Z,2,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
25,Massachusetts,250050,2,1,1,01,21,21,2,February,11,11:00am-11:59am,38,38,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,25,Massachusetts,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,82,Freightliner,881,82881,Freightliner Medium/Heavy - CBE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",2009,2009,1FUJGECK09LA,1FUJGECK09LA,1,F,U,J,G,E,C,K,0,9,L,A,1,One Trailing Unit,57,US DOT,2994424,2994424,572994424,572994424,3,"26,001 lbs. or more",6,Truck Tractor/Semi-Trailer,98,Unknown Cargo Body Type,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,0,No Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,999999999999,Unknown,777777777777,No Trailing Units,777777777777,No Trailing Units
25,Massachusetts,250063,2,1,0,None,26,26,3,March,14,2:00pm-2:59pm,37,37,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,25,Massachusetts,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,2,Jeep / Kaiser-Jeep / Willys- Jeep,406,2406,Jeep / Kaiser-Jeep / Willys- Jeep Commander,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2006,2006,1J8HG48K16C3,1J8HG48K16C3,1,J,8,H,G,4,8,K,1,6,C,3,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
25,Massachusetts,250096,2,1,0,None,4,4,5,May,1,1:00am-1:59am,30,30,38,Fence,0,Not a Collision with Motor Vehicle In-Transport,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,44,Rhode Island,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,82,Freightliner,881,82881,Freightliner Medium/Heavy - CBE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",2002,2002,1FUJBBCG12L1,1FUJBBCG12L1,1,F,U,J,B,B,C,G,1,2,L,1,1,One Trailing Unit,57,US DOT,1646847,1646847,571646847,571646847,3,"26,001 lbs. or more",6,Truck Tractor/Semi-Trailer,98,Unknown Cargo Body Type,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,12,12 Clock Point,8,Not Reported,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,1,Yes,0,888888888888,Not Reported,777777777777,No Trailing Units,777777777777,No Trailing Units
25,Massachusetts,250127,2,1,0,None,5,5,5,May,13,1:00pm-1:59pm,40,40,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,25,Massachusetts,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,42,Mercedes-Benz,42,42042,Mercedes-Benz C Class (94 on),4,"4-door sedan, hardtop",2011,2011,WDDGF8BB3BR1,WDDGF8BB3BR1,W,D,D,G,F,8,B,B,3,B,R,1,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,7,7 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
25,Massachusetts,250127,3,1,0,None,5,5,5,May,13,1:00pm-1:59pm,40,40,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,25,Massachusetts,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,32,Audi,402,32402,Audi Q5,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2013,2013,WA1LFAFP8DA0,WA1LFAFP8DA0,W,A,1,L,F,A,F,P,8,D,A,0,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,61,Left,6,Disabling Damage,2,Towed Due to Disabling Damage,14,Parked Motor Vehicle,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
25,Massachusetts,250127,4,1,0,None,5,5,5,May,13,1:00pm-1:59pm,40,40,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,25,Massachusetts,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,12,Ford,32,12032,Ford Fiesta,4,"4-door sedan, hardtop",2012,2012,3FADP4BJ8CM1,3FADP4BJ8CM1,3,F,A,D,P,4,B,J,8,C,M,1,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,8,8 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
25,Massachusetts,250138,2,1,0,None,19,19,4,April,14,2:00pm-2:59pm,58,58,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,92,No Registration,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,48,Subaru,401,48401,Subaru Forester,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2011,2011,JF2SHAEC3BH7,JF2SHAEC3BH7,J,F,2,S,H,A,E,C,3,B,H,7,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,61,Left,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
25,Massachusetts,250148,2,2,0,None,13,13,5,May,15,3:00pm-3:59pm,50,50,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,25,Massachusetts,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,35,Nissan/Datsun,43,35043,Nissan/Datsun Sentra,4,"4-door sedan, hardtop",2004,2004,3N1CB51D14L8,3N1CB51D14L8,3,N,1,C,B,5,1,D,1,4,L,8,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,61,Left,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
25,Massachusetts,250152,2,1,0,None,3,3,6,June,2,2:00am-2:59am,6,6,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,25,Massachusetts,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,82,Freightliner,462,82462,Freightliner MT 35 Chassis,40,"Cab Chassis Based (includes Rescue Vehicle, Light Stake, Dump, and Tow Truck)",9999,Unknown,888888888888,Not Reported,8,8,8,8,8,8,8,8,8,8,8,8,1,One Trailing Unit,57,US DOT,858248,858248,57858248,57858248,2,"10,001 lbs - 26,000 lbs",4,Truck Pulling Trailer(s),3,Flatbed,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,888888888888,Not Reported,777777777777,No Trailing Units,777777777777,No Trailing Units
25,Massachusetts,250164,2,1,0,None,10,10,7,July,14,2:00pm-2:59pm,22,22,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,17,Illinois,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,51,Volvo,881,51881,Volvo Medium/Heavy - CBE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",2007,2007,4V4NC9GH67N4,4V4NC9GH67N4,4,V,4,N,C,9,G,H,6,7,N,4,1,One Trailing Unit,57,US DOT,2520456,2520456,572520456,572520456,3,"26,001 lbs. or more",6,Truck Tractor/Semi-Trailer,2,Cargo Tank,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,1GRAP0622JJ1,1GRAP0622JJ1,777777777777,No Trailing Units,777777777777,No Trailing Units
25,Massachusetts,250169,2,1,0,None,24,24,7,July,21,9:00pm-9:59pm,15,15,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,25,Massachusetts,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,49,Toyota,40,49040,Toyota Camry,4,"4-door sedan, hardtop",2003,2003,4T1BE30K83U2,4T1BE30K83U2,4,T,1,B,E,3,0,K,8,3,U,2,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,3,3 Clock Point,8,Not Reported,8,Not Reported,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
25,Massachusetts,250169,3,1,0,None,24,24,7,July,21,9:00pm-9:59pm,15,15,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,25,Massachusetts,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,12,Ford,999,12999,Ford Unknown (FORD),99,Unknown body type,2014,2014,999999999999,Reported as Unknown,9,9,9,9,9,9,9,9,9,9,9,9,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,81,Right,8,Not Reported,8,Not Reported,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
25,Massachusetts,250192,3,2,0,None,16,16,8,August,11,11:00am-11:59am,50,50,12,Motor Vehicle In-Transport,2,Front-to-Front,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,91,Not Reported,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,97,Not Reported,997,97997,Not Reported Not Reported,98,Not Reported,9998,Not Reported,999999999999,Reported as Unknown,9,9,9,9,9,9,9,9,9,9,9,9,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,3,3 Clock Point,8,Not Reported,8,Not Reported,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
25,Massachusetts,250214,2,1,0,None,25,25,8,August,1,1:00am-1:59am,42,42,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,25,Massachusetts,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,58,Infiniti,402,58402,Infiniti JX35,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2013,2013,5N1AL0MM3DC3,5N1AL0MM3DC3,5,N,1,A,L,0,M,M,3,D,C,3,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,62,Left-Front Side,8,Not Reported,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
25,Massachusetts,250225,1,1,0,None,16,16,6,June,0,0:00am-0:59am,48,48,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,25,Massachusetts,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,18,Buick / Opel,401,18401,Buick / Opel Rendezvous,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2003,2003,3G5DA03E23S5,3G5DA03E23S5,3,G,5,D,A,0,3,E,2,3,S,5,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,61,Left,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
25,Massachusetts,250227,2,1,0,None,13,13,8,August,10,10:00am-10:59am,0,0,7,Other Non-Collision,0,Not a Collision with Motor Vehicle In-Transport,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,25,Massachusetts,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,49,Toyota,402,49402,Toyota RAV4 *,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2011,2011,JTMBF4DV1B50,JTMBF4DV1B50,J,T,M,B,F,4,D,V,1,B,5,0,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
25,Massachusetts,250250,2,1,0,None,18,18,9,September,1,1:00am-1:59am,4,4,31,"Post, Pole or Other Supports",0,Not a Collision with Motor Vehicle In-Transport,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,25,Massachusetts,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,12,Ford,401,12401,"Ford Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport (Explorer for 1990-2018 only.  For model years 2019 on, see 12-425.)",14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2001,2001,1FMYU70EX1UC,1FMYU70EX1UC,1,F,M,Y,U,7,0,E,X,1,U,C,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,83,Right-Back Side,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
25,Massachusetts,250255,1,1,0,None,29,29,9,September,1,1:00am-1:59am,25,25,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,25,Massachusetts,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,12,Ford,37,12037,Ford Focus,4,"4-door sedan, hardtop",2006,2006,1FAHP34N16W1,1FAHP34N16W1,1,F,A,H,P,3,4,N,1,6,W,1,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,98,Not Reported,8,Not Reported,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
25,Massachusetts,250302,2,1,0,None,23,23,11,November,12,12:00pm-12:59pm,15,15,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,25,Massachusetts,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,7,Dodge,482,7482,Dodge Ram Pickup,34,Light Pickup,1996,1996,1B7HC16Y0TS5,1B7HC16Y0TS5,1,B,7,H,C,1,6,Y,0,T,S,5,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,8,Pedestrian,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
25,Massachusetts,250353,3,2,0,None,4,4,11,November,1,1:00am-1:59am,13,13,25,Concrete Traffic Barrier,0,Not a Collision with Motor Vehicle In-Transport,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,25,Massachusetts,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,23,GMC,999,23999,GMC Unknown (GMC),99,Unknown body type,2011,2011,888888888888,Not Reported,8,8,8,8,8,8,8,8,8,8,8,8,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,98,Not Reported,8,Not Reported,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
25,Massachusetts,250353,4,2,0,None,4,4,11,November,1,1:00am-1:59am,13,13,25,Concrete Traffic Barrier,0,Not a Collision with Motor Vehicle In-Transport,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,25,Massachusetts,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,12,Ford,999,12999,Ford Unknown (FORD),99,Unknown body type,2001,2001,888888888888,Not Reported,8,8,8,8,8,8,8,8,8,8,8,8,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,98,Not Reported,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
25,Massachusetts,250353,5,2,0,None,4,4,11,November,1,1:00am-1:59am,13,13,25,Concrete Traffic Barrier,0,Not a Collision with Motor Vehicle In-Transport,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,25,Massachusetts,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,12,Ford,999,12999,Ford Unknown (FORD),99,Unknown body type,2008,2008,888888888888,Not Reported,8,8,8,8,8,8,8,8,8,8,8,8,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,98,Not Reported,8,Not Reported,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
26,Michigan,260141,2,1,0,None,27,27,3,March,14,2:00pm-2:59pm,23,23,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,26,Michigan,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,22,Pontiac,20,22020,Pontiac Grand Prix (FWD),4,"4-door sedan, hardtop",2000,2000,1G2WP52K5YF3,1G2WP52K5YF3,1,G,2,W,P,5,2,K,5,Y,F,3,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,9,9 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
